ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
R-MMU-2262752,Cellular responses to stress,414,-0.2856731995737931,-1.4071116001837591,9.247113415774301e-4,0.014374649453168962,0.010714378420837604,2595,"tags=27%, list=16%, signal=23%",68441/66679/17165/93759/234663/14776/14782/26462/19188/328572/66401/208677/12571/22059/21750/14870/52206/19646/67951/17992/17135/16476/140742/20466/12567/17972/12862/227613/19744/26443/319481/78294/223921/19179/72787/12608/13424/22166/19167/103573/56438/66142/19186/17222/14281/13063/252875/26419/109151/69077/11758/22142/20655/12034/26446/15368/17168/73834/29806/170762/71745/56637/110651/12868/69957/68999/66592/16913/11966/56351/216080/621823/18024/14869/67605/53598/22146/69736/15467/11651/12575/14828/17463/110379/12861/23871/66144/77891/22186/216742/14815/68240/12867/75430/110323/101142/17684/11974/18477/242341/52717/13058/13627/15502/26444/14778/66997/70804/12864/22187
R-MMU-174154,APC/C:Cdc20 mediated degradation of Securin,67,-0.45489910269619277,-1.7652103550960851,9.499262181330373e-4,0.01441173776653265,0.010742022797534497,2398,"tags=36%, list=15%, signal=31%",19188/30939/52206/26443/78294/19179/19167/19186/17222/69077/26446/69957/68999/16913/216080/621823/17463/77891/22186/75430/52717/26444/66997/22187
R-MMU-174048,APC/C:Cdc20 mediated degradation of Cyclin B,24,-0.6063535534966364,-1.8871481395734675,0.001015626808598109,0.015068391480371266,0.011231470307502421,2193,"tags=54%, list=14%, signal=47%",22190/52206/78294/17222/69957/68999/216080/268697/77891/22186/75430/52717/22187
R-MMU-446728,Cell junction organization,66,-0.4464692146155648,-1.7232749617125045,0.001021585863076018,0.015068391480371266,0.011231470307502421,2462,"tags=36%, list=15%, signal=31%",94332/11727/12554/11465/237979/16403/12562/58998/225341/110829/239857/24136/12821/12476/320873/110308/16202/12387/12552/58220/16456/11461/109711/16412
R-MMU-176814,Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins,75,-0.4367507262064297,-1.7300184730293382,0.0010741178915518695,0.01562620823052172,0.011647248081427627,2398,"tags=33%, list=15%, signal=28%",19188/30939/52206/26443/78294/19179/19167/19186/17222/69077/26446/69957/68999/16913/216080/621823/268697/17463/77891/22186/75430/52717/26444/66997/22187
R-MMU-174143,APC/C-mediated degradation of cell cycle proteins,84,-0.42177832077538857,-1.688754197832976,0.001105307982440952,0.01565116103136388,0.011665847056780294,2398,"tags=32%, list=15%, signal=27%",19188/30939/52206/20878/26443/20877/78294/19179/19167/19186/17222/69077/26446/69957/68999/16913/216080/621823/268697/17463/77891/22186/75430/52717/26444/66997/22187
R-MMU-453276,Regulation of mitotic cell cycle,84,-0.42177832077538857,-1.688754197832976,0.001105307982440952,0.01565116103136388,0.011665847056780294,2398,"tags=32%, list=15%, signal=27%",19188/30939/52206/20878/26443/20877/78294/19179/19167/19186/17222/69077/26446/69957/68999/16913/216080/621823/268697/17463/77891/22186/75430/52717/26444/66997/22187
R-MMU-69017,CDK-mediated phosphorylation and removal of Cdc6,71,-0.43962014374894454,-1.7234371950607303,0.0011567166492289613,0.016163593177383643,0.012047796678949846,1794,"tags=30%, list=11%, signal=26%",26443/78294/19179/19167/19186/17222/69077/26446/69957/68999/16913/216080/621823/17463/77891/22186/75430/52717/26444/66997/22187
R-MMU-6806834,Signaling by MET,62,-0.4599951139843632,-1.7455190088517027,0.0011769797795149082,0.016233149686296525,0.012099641752497758,2663,"tags=37%, list=17%, signal=31%",22190/58194/215449/18708/11845/109905/78294/14083/12814/19247/319939/19246/12825/16400/16398/12831/22186/12832/12842/19353/12843/16412/22187
R-MMU-69002,DNA Replication Pre-Initiation,98,-0.407931065359132,-1.6773098460508835,0.0012072098661739365,0.016436626639445135,0.012251306604086373,1940,"tags=36%, list=12%, signal=32%",17216/19175/26428/17219/22190/18392/19188/52206/12544/26443/66634/78294/19179/19167/19186/17222/69077/26446/18968/17215/69957/68999/16913/216080/621823/17463/77891/22186/68240/75430/16211/52717/26444/66997/22187
