ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0042572,retinol metabolic process,7/251,41/16510,0.17073170731707318,11.23020114663298,8.148784175832887,2.497212282352682e-6,3.2111046071382506e-5,2.538052804365587e-5,Dgat2/Dhrs7/Pnpla2/Ces1d/Dgat1/Rbp4/Lipe,7
GO:0046434,organophosphate catabolic process,15/251,232/16510,0.06465517241379311,4.252816320923204,6.199452541540264,2.7493883391916256e-6,3.5155100337079436e-5,2.7786544480653392e-5,Eno1/Pfkl/Aldoa/Apoc1/Gpd1/Pkm/Hk2/Gapdh/Gpi1/Mtch2/Pgk1/Ogdh/Pgam1/Acat1/Slc4a4,15
GO:0015849,organic acid transport,17/251,321/16510,0.0529595015576324,3.4835114371175733,5.582889061556939,8.804696297489863e-6,1.0437233735982775e-4,8.249575642768739e-5,Plin2/Acsl5/Mpc2/Mpc1/Fabp4/Rbp7/Slc25a1/Cd36/Fabp3/Acsl1/Acacb/Slc36a2/Ces1d/Slc16a1/Abcd3/Fabp5/Pparg,17
GO:0072655,establishment of protein localization to mitochondrion,9/251,90/16510,0.1,6.577689243027889,6.592335802780723,9.088590195751756e-6,1.0717943671259583e-4,8.471448401712437e-5,Ndufa13/Hk2/Dnajc15/Mtch2/Grpel1/Tomm5/Dnajc19/Samm50/Timm23,9
GO:0008203,cholesterol metabolic process,11/251,142/16510,0.07746478873239436,5.095393075584983,6.089649329427781,1.1124269036976879e-5,1.291777363681601e-4,1.0210191076366e-4,G6pdx/Apoc1/Dgat2/Acadl/Scp2/Acadvl/Ces1d/Ephx2/Npc2/Cat/Lipe,11
GO:0170036,import into the mitochondrion,7/251,51/16510,0.13725490196078433,9.028200921802986,7.13430919629387,1.12991486258839e-5,1.3054244808381602e-4,1.0318057708595025e-4,Dnajc15/Hspa9/Slc25a39/Grpel1/Dnajc19/Vdac1/Timm23,7
GO:0008637,apoptotic mitochondrial changes,10/251,117/16510,0.08547008547008547,5.621956617972554,6.233613985806558,1.1828751223880024e-5,1.359708979068229e-4,1.0747121659548626e-4,Chchd10/Ghitm/Sod2/Ifi27/Hk2/Mtch2/Acaa2/Aifm2/Higd1a/Vdac2,10
GO:0120254,olefinic compound metabolic process,11/251,144/16510,0.0763888888888889,5.024623727312971,6.026783420504684,1.2704731075797567e-5,1.4530637150007668e-4,1.1484996248896082e-4,Gpx4/Dgat2/Mgll/Scp2/Dhrs7/Pnpla2/Ces1d/Dgat1/Ephx2/Rbp4/Lipe,11
GO:0006626,protein targeting to mitochondrion,8/251,73/16510,0.1095890410958904,7.208426567701795,6.60514004551526,1.4627753740672801e-5,1.664638375688565e-4,1.3157279548847275e-4,Ndufa13/Dnajc15/Mtch2/Grpel1/Tomm5/Dnajc19/Samm50/Timm23,8
GO:1901570,fatty acid derivative biosynthetic process,5/251,23/16510,0.21739130434782608,14.299324441364973,7.929996742551748,2.0990384958232074e-5,2.2749579126160098e-4,1.798123703940783e-4,Acsl5/Elovl6/Acsl1/Elovl3/Acat1,5
GO:0009437,carnitine metabolic process,4/251,12/16510,0.3333333333333333,21.92563081009296,9.00956579475495,2.3456489056931298e-5,2.530188108700267e-4,1.9998573109651082e-4,Acadl/Cpt2/Acadm/Crat,4
GO:0031667,response to nutrient levels,21/251,500/16510,0.042,2.762629482071713,4.972796591682441,2.712142748663569e-5,2.898045491060227e-4,0.00022906112960049616,Plin2/Ucp1/Sod2/Dnajc15/Acsl1/Pck1/Acadm/Acacb/Pdk4/Aacs/Tmem135/Comt/Slc16a1/Ywhag/Acat1/Higd1a/Glul/Cat/Eif4ebp1/Pparg/Adipoq,21
GO:0051289,protein homotetramerization,7/251,60/16510,0.11666666666666667,7.673970783532537,6.434685186671782,3.3555608119679883e-5,3.5033286275408906e-4,2.7690262808562495e-4,Aldoa/Acaca/Pkm/Sod2/Me1/Acacb/Acot13,7
GO:0055088,lipid homeostasis,11/251,162/16510,0.06790123456790123,4.466332202055974,5.508656643347299,3.817938803017056e-5,3.967866993455169e-4,3.13619678652062e-4,Dgat2/Fabp4/Acaca/Fabp3/Mtch2/Acox1/Pnpla2/Ces1d/Dgat1/Ephx2/Npc2,11
GO:0050873,brown fat cell differentiation,7/251,62/16510,0.11290322580645161,7.426423338902454,6.298816496935031,4.164113682520205e-5,4.288471828695017e-4,3.3896024212560285e-4,Ucp1/Fabp4/Fabp3/Adig/Mrap/Pparg/Adipoq,7
GO:0032370,positive regulation of lipid transport,8/251,88/16510,0.09090909090909091,5.979717493661717,5.819468831330132,5.750658724891099e-5,5.765858703899623e-4,4.5573270395728687e-4,Acsl5/Dbi/Scp2/Fabp3/Acsl1/Ces1d/Pparg/Adipoq,8
GO:1901136,carbohydrate derivative catabolic process,13/251,236/16510,0.05508474576271186,3.6233033965831587,5.043217473454836,6.831972948348358e-5,6.760682795843854e-4,5.343634676763088e-4,Eno1/Pfkl/Aldoa/Gpd1/Pkm/Hk2/Gapdh/Gpi1/Mtch2/Pgk1/Ogdh/Pgam1/Slc4a4,13
GO:0032868,response to insulin,14/251,273/16510,0.05128205128205128,3.373173970783532,4.912565268375888,7.797442081016376e-5,7.649559558790202e-4,6.046201686232753e-4,Otop1/Hadha/Hadh/Pkm/Pde3b/Pck1/Pdk4/Lpin1/Ywhag/Cat/Eif4ebp1/Rbp4/Pparg/Adipoq,14
GO:0042445,hormone metabolic process,12/251,207/16510,0.057971014492753624,3.8131531843639936,5.060519688134886,7.996968386193303e-5,7.811630921448909e-4,6.174302675402917e-4,Dgat2/Scp2/Hsd17b12/Dhrs7/Pnpla2/Ces1d/Comt/Dgat1/Hsd17b4/Hsd11b1/Rbp4/Lipe,12
GO:0034389,lipid droplet organization,5/251,36/16510,0.1388888888888889,9.1356795042054,6.071498334970246,2.0015283274260677e-4,0.001844323268510822,0.0014577506548353507,Plin2/Ddhd2/Pnpla2/Cidea/Plin5,5
GO:0015850,organic hydroxy compound transport,13/251,263/16510,0.049429657794676805,3.2513292836259526,4.57278342953947,2.0154724429606965e-4,0.0018496835807171553,0.0014619874384634256,Apoc1/Cd36/Scp2/Acacb/Ces1d/Comt/Slc16a1/Abcd3/Npc2/Sdhd/Rbp4/Pparg/Adipoq,13
GO:0009410,response to xenobiotic stimulus,17/251,418/16510,0.04066985645933014,2.6751367734802414,4.310064113866373,2.3421294791506583e-4,0.002115351862915436,0.0016719712948489874,Agpat2/Plin2/Hadha/Hadh/Uqcrfs1/Sod2/Uqcrc2/Acsl1/Mgst1/Gnas/Acacb/Aacs/Comt/Abcd3/Cat/Adipoq/Kcnk3,17
GO:0002082,regulation of oxidative phosphorylation,4/251,21/16510,0.19047619047619047,12.528931891481692,6.568283520696476,2.5463061486626364e-4,0.002281650706439433,0.0018034136792641716,Cox7a1/Cox7a2/Dnajc15/Tmem135,4
GO:0006851,mitochondrial calcium ion transmembrane transport,4/251,21/16510,0.19047619047619047,12.528931891481692,6.568283520696476,2.5463061486626364e-4,0.002281650706439433,0.0018034136792641716,Ghitm/Hspa9/Letm1/Vdac1,4
GO:0051881,regulation of mitochondrial membrane potential,7/251,83/16510,0.08433734939759036,5.5474487591801465,5.160336954889448,2.6826571195842413e-4,0.002394402982028915,0.001892532927706695,Ndufc2/Sod2/Mtch2/Prdx3/Tmem135/Ndufs4/Ndufs6,7
GO:0018904,ether metabolic process,4/251,23/16510,0.17391304347826086,11.43945955309198,6.2247432653446495,3.678408528909568e-4,0.0032200222353069912,0.002545101285792086,Chpt1/Fasn/Ephx2/Lipe,4
